CMDLINE 'C:/Users/Pedro Leonel/AppData/Local/Programs/Python/Python39/python.exe' 'c:/Users/Pedro Leonel/Documents/python/test2.py'
MEM 0.519531 1623168430.6078
MEM 14.417969 1623168430.7087
MEM 19.480469 1623168430.8095
MEM 19.480469 1623168430.9097
MEM 19.480469 1623168431.0103
MEM 19.480469 1623168431.1107
MEM 19.480469 1623168431.2116
MEM 19.480469 1623168431.3119
MEM 19.480469 1623168431.4126
MEM 19.480469 1623168431.5128
MEM 19.480469 1623168431.6134
MEM 19.480469 1623168431.7139
MEM 19.480469 1623168431.8144
MEM 19.480469 1623168431.9153
MEM 19.480469 1623168432.0157
MEM 19.480469 1623168432.1165
MEM 19.480469 1623168432.2170
MEM 19.480469 1623168432.3177
MEM 19.480469 1623168432.4180
MEM 19.480469 1623168432.5182
MEM 19.480469 1623168432.6192
MEM 19.480469 1623168432.7196
MEM 19.480469 1623168432.8198
MEM 19.480469 1623168432.9200
MEM 19.480469 1623168433.0203
MEM 19.480469 1623168433.1206
MEM 19.480469 1623168433.2211
MEM 19.480469 1623168433.3220
MEM 19.480469 1623168433.4226
MEM 19.480469 1623168433.5236
MEM 19.480469 1623168433.6237
MEM 19.480469 1623168433.7245
MEM 19.480469 1623168433.8253
MEM 19.480469 1623168433.9255
MEM 19.480469 1623168434.0255
MEM 19.480469 1623168434.1257
MEM 19.480469 1623168434.2263
MEM 19.480469 1623168434.3268
MEM 19.480469 1623168434.4271
MEM 19.480469 1623168434.5276
MEM 19.480469 1623168434.6280
MEM 19.480469 1623168434.7290
MEM 19.480469 1623168434.8296
MEM 19.480469 1623168434.9303
MEM 19.480469 1623168435.0311
MEM 19.480469 1623168435.1320
MEM 19.480469 1623168435.2328
MEM 19.480469 1623168435.3332
MEM 19.480469 1623168435.4335
MEM 19.480469 1623168435.5345
MEM 19.480469 1623168435.6353
MEM 19.480469 1623168435.7356
MEM 19.480469 1623168435.8359
MEM 19.480469 1623168435.9367
MEM 19.480469 1623168436.0376
MEM 19.480469 1623168436.1384
MEM 19.480469 1623168436.2389
MEM 19.480469 1623168436.3391
MEM 19.480469 1623168436.4396
MEM 19.480469 1623168436.5397
MEM 19.480469 1623168436.6404
MEM 19.480469 1623168436.7411
MEM 19.480469 1623168436.8419
MEM 19.480469 1623168436.9420
MEM 19.480469 1623168437.0423
MEM 19.480469 1623168437.1431
MEM 19.480469 1623168437.2432
MEM 19.480469 1623168437.3438
MEM 19.480469 1623168437.4442
MEM 19.480469 1623168437.5443
MEM 19.480469 1623168437.6448
MEM 19.480469 1623168437.7455
MEM 19.480469 1623168437.8457
MEM 19.480469 1623168437.9459
MEM 19.480469 1623168438.0464
MEM 19.480469 1623168438.1473
MEM 19.480469 1623168438.2483
MEM 19.480469 1623168438.3493
MEM 19.480469 1623168438.4500
MEM 19.480469 1623168438.5509
MEM 19.480469 1623168438.6518
MEM 19.480469 1623168438.7520
MEM 19.480469 1623168438.8526
MEM 19.480469 1623168438.9531
MEM 19.480469 1623168439.0537
MEM 19.480469 1623168439.1543
MEM 19.480469 1623168439.2551
MEM 19.480469 1623168439.3560
MEM 19.480469 1623168439.4566
MEM 19.480469 1623168439.5575
MEM 19.480469 1623168439.6581
MEM 19.480469 1623168439.7588
MEM 19.480469 1623168439.8596
MEM 19.480469 1623168439.9604
MEM 19.480469 1623168440.0614
MEM 19.480469 1623168440.1616
MEM 19.480469 1623168440.2620
MEM 19.480469 1623168440.3623
MEM 19.480469 1623168440.4624
MEM 19.480469 1623168440.5628
MEM 19.480469 1623168440.6633
MEM 19.480469 1623168440.7634
MEM 19.480469 1623168440.8637
MEM 19.480469 1623168440.9642
MEM 19.480469 1623168441.0650
MEM 19.480469 1623168441.1658
MEM 19.480469 1623168441.2667
MEM 19.480469 1623168441.3667
MEM 19.480469 1623168441.4676
MEM 19.480469 1623168441.5678
MEM 19.480469 1623168441.6681
MEM 19.480469 1623168441.7684
MEM 19.480469 1623168441.8687
MEM 19.480469 1623168441.9692
MEM 19.480469 1623168442.0701
MEM 19.480469 1623168442.1705
MEM 19.480469 1623168442.2712
MEM 19.480469 1623168442.3713
MEM 19.480469 1623168442.4718
MEM 19.480469 1623168442.5728
MEM 19.480469 1623168442.6731
MEM 19.480469 1623168442.7739
MEM 19.480469 1623168442.8759
MEM 19.480469 1623168442.9767
MEM 19.480469 1623168443.0772
MEM 19.480469 1623168443.1778
MEM 19.480469 1623168443.2778
MEM 19.480469 1623168443.3788
MEM 19.480469 1623168443.4795
MEM 19.480469 1623168443.5801
MEM 19.480469 1623168443.6805
MEM 19.480469 1623168443.7807
MEM 19.480469 1623168443.8815
MEM 19.480469 1623168443.9816
MEM 19.480469 1623168444.0816
MEM 19.480469 1623168444.1822
MEM 19.480469 1623168444.2832
MEM 19.480469 1623168444.3835
MEM 19.480469 1623168444.4843
MEM 19.480469 1623168444.5848
MEM 19.480469 1623168444.6852
MEM 19.480469 1623168444.7854
MEM 19.480469 1623168444.8863
MEM 19.480469 1623168444.9873
MEM 19.480469 1623168445.0882
MEM 19.480469 1623168445.1885
MEM 19.480469 1623168445.2891
MEM 19.480469 1623168445.3897
MEM 19.480469 1623168445.4899
MEM 19.480469 1623168445.5908
MEM 19.480469 1623168445.6914
MEM 19.480469 1623168445.7918
MEM 19.480469 1623168445.8921
MEM 19.480469 1623168445.9929
MEM 19.480469 1623168446.0930
MEM 19.480469 1623168446.1932
MEM 19.480469 1623168446.2932
MEM 19.480469 1623168446.3936
MEM 19.480469 1623168446.4936
MEM 19.480469 1623168446.5938
MEM 19.480469 1623168446.6940
MEM 19.480469 1623168446.7942
MEM 19.480469 1623168446.8942
MEM 19.480469 1623168446.9946
MEM 19.480469 1623168447.0951
MEM 19.480469 1623168447.1951
MEM 19.480469 1623168447.2953
MEM 19.480469 1623168447.3954
MEM 19.480469 1623168447.4955
MEM 19.480469 1623168447.5960
MEM 19.480469 1623168447.6964
MEM 19.480469 1623168447.7966
MEM 19.480469 1623168447.8972
MEM 19.480469 1623168447.9973
MEM 19.480469 1623168448.0976
MEM 19.480469 1623168448.1980
MEM 19.480469 1623168448.2981
MEM 19.480469 1623168448.3986
MEM 19.480469 1623168448.4986
MEM 19.480469 1623168448.5987
MEM 19.480469 1623168448.6988
MEM 19.480469 1623168448.7993
MEM 19.480469 1623168448.8994
MEM 19.480469 1623168448.9998
MEM 19.480469 1623168449.1002
MEM 19.480469 1623168449.2003
MEM 19.480469 1623168449.3005
MEM 19.480469 1623168449.4007
MEM 19.480469 1623168449.5012
MEM 19.480469 1623168449.6015
MEM 19.480469 1623168449.7019
MEM 19.480469 1623168449.8022
MEM 19.480469 1623168449.9023
MEM 19.480469 1623168450.0027
MEM 19.480469 1623168450.1028
MEM 19.480469 1623168450.2033
MEM 19.480469 1623168450.3036
MEM 19.480469 1623168450.4037
MEM 19.480469 1623168450.5038
MEM 19.480469 1623168450.6040
MEM 19.480469 1623168450.7044
MEM 19.480469 1623168450.8047
MEM 19.480469 1623168450.9050
MEM 19.480469 1623168451.0051
MEM 19.480469 1623168451.1053
MEM 19.480469 1623168451.2058
MEM 19.480469 1623168451.3058
MEM 19.480469 1623168451.4063
MEM 19.480469 1623168451.5065
MEM 19.480469 1623168451.6068
MEM 19.480469 1623168451.7069
MEM 19.480469 1623168451.8071
MEM 19.480469 1623168451.9074
MEM 19.480469 1623168452.0078
MEM 19.480469 1623168452.1080
MEM 19.480469 1623168452.2083
MEM 19.480469 1623168452.3092
MEM 19.480469 1623168452.4093
MEM 19.480469 1623168452.5096
MEM 19.480469 1623168452.6098
MEM 19.480469 1623168452.7099
MEM 19.480469 1623168452.8104
MEM 19.480469 1623168452.9108
MEM 19.480469 1623168453.0113
MEM 19.480469 1623168453.1117
MEM 19.480469 1623168453.2118
MEM 19.480469 1623168453.3118
MEM 19.480469 1623168453.4123
MEM 19.480469 1623168453.5124
MEM 19.480469 1623168453.6125
MEM 19.480469 1623168453.7125
MEM 19.480469 1623168453.8130
MEM 19.480469 1623168453.9134
MEM 19.480469 1623168454.0142
MEM 19.480469 1623168454.1148
MEM 19.480469 1623168454.2149
MEM 19.480469 1623168454.3153
MEM 19.480469 1623168454.4159
MEM 19.480469 1623168454.5160
MEM 19.480469 1623168454.6166
MEM 19.480469 1623168454.7168
MEM 19.480469 1623168454.8174
MEM 19.480469 1623168454.9176
MEM 19.480469 1623168455.0181
MEM 19.480469 1623168455.1185
MEM 19.480469 1623168455.2186
MEM 19.480469 1623168455.3188
MEM 19.480469 1623168455.4197
MEM 19.480469 1623168455.5199
MEM 19.480469 1623168455.6199
MEM 19.480469 1623168455.7200
MEM 19.480469 1623168455.8201
MEM 19.480469 1623168455.9202
MEM 19.480469 1623168456.0202
MEM 19.480469 1623168456.1203
MEM 19.480469 1623168456.2204
MEM 19.480469 1623168456.3210
MEM 19.480469 1623168456.4212
MEM 19.480469 1623168456.5213
MEM 19.480469 1623168456.6219
MEM 19.480469 1623168456.7223
MEM 19.480469 1623168456.8228
MEM 19.480469 1623168456.9237
MEM 19.480469 1623168457.0238
MEM 19.480469 1623168457.1242
MEM 19.480469 1623168457.2251
MEM 19.480469 1623168457.3251
MEM 19.480469 1623168457.4256
MEM 19.480469 1623168457.5259
MEM 19.480469 1623168457.6267
MEM 19.480469 1623168457.7276
MEM 19.480469 1623168457.8280
MEM 19.480469 1623168457.9286
MEM 19.480469 1623168458.0289
MEM 19.480469 1623168458.1296
MEM 19.480469 1623168458.2297
MEM 19.480469 1623168458.3297
MEM 19.480469 1623168458.4306
MEM 19.480469 1623168458.5306
MEM 19.480469 1623168458.6307
MEM 19.480469 1623168458.7307
MEM 19.480469 1623168458.8316
MEM 19.480469 1623168458.9324
MEM 19.480469 1623168459.0324
MEM 19.480469 1623168459.1330
MEM 19.480469 1623168459.2333
MEM 19.480469 1623168459.3340
MEM 19.480469 1623168459.4342
MEM 19.480469 1623168459.5343
MEM 19.480469 1623168459.6353
MEM 19.480469 1623168459.7355
MEM 19.480469 1623168459.8356
MEM 19.480469 1623168459.9358
MEM 19.480469 1623168460.0368
MEM 19.480469 1623168460.1376
MEM 19.480469 1623168460.2378
MEM 19.480469 1623168460.3384
MEM 19.480469 1623168460.4385
MEM 19.480469 1623168460.5393
MEM 19.480469 1623168460.6399
MEM 19.480469 1623168460.7407
MEM 19.511719 1623168460.8416
MEM 19.511719 1623168460.9425
MEM 19.511719 1623168461.0426
MEM 19.511719 1623168461.1432
MEM 19.511719 1623168461.2432
MEM 19.511719 1623168461.3438
MEM 19.511719 1623168461.4438
MEM 19.511719 1623168461.5442
MEM 19.511719 1623168461.6443
MEM 19.511719 1623168461.7443
MEM 19.511719 1623168461.8444
MEM 19.511719 1623168461.9445
MEM 19.511719 1623168462.0445
MEM 19.511719 1623168462.1446
MEM 19.511719 1623168462.2447
MEM 19.511719 1623168462.3447
MEM 19.511719 1623168462.4448
MEM 19.511719 1623168462.5449
MEM 19.511719 1623168462.6449
MEM 19.511719 1623168462.7505
MEM 19.511719 1623168462.8506
MEM 19.511719 1623168462.9506
MEM 19.511719 1623168463.0507
MEM 19.511719 1623168463.1508
MEM 19.511719 1623168463.2508
MEM 19.511719 1623168463.3509
MEM 19.511719 1623168463.4510
MEM 19.511719 1623168463.5510
MEM 19.511719 1623168463.6511
MEM 19.511719 1623168463.7512
MEM 19.511719 1623168463.8512
MEM 19.511719 1623168463.9513
MEM 19.511719 1623168464.0514
MEM 19.511719 1623168464.1514
MEM 19.511719 1623168464.2515
MEM 19.511719 1623168464.3516
MEM 19.511719 1623168464.4516
MEM 19.511719 1623168464.5517
MEM 19.511719 1623168464.6518
MEM 19.511719 1623168464.7518
MEM 19.511719 1623168464.8519
MEM 19.511719 1623168464.9520
MEM 19.511719 1623168465.0520
MEM 19.511719 1623168465.1521
MEM 19.511719 1623168465.2522
MEM 19.511719 1623168465.3527
MEM 19.511719 1623168465.4528
MEM 19.511719 1623168465.5529
MEM 19.511719 1623168465.6529
MEM 19.511719 1623168465.7530
MEM 19.511719 1623168465.8531
MEM 19.511719 1623168465.9531
MEM 19.511719 1623168466.0537
MEM 19.511719 1623168466.1538
MEM 19.511719 1623168466.2538
MEM 19.511719 1623168466.3539
MEM 19.511719 1623168466.4540
MEM 19.511719 1623168466.5540
MEM 19.511719 1623168466.6541
MEM 19.511719 1623168466.7542
MEM 19.511719 1623168466.8542
MEM 19.511719 1623168466.9543
MEM 19.511719 1623168467.0559
MEM 19.511719 1623168467.1559
MEM 19.511719 1623168467.2560
MEM 19.511719 1623168467.3566
MEM 19.511719 1623168467.4581
MEM 19.511719 1623168467.5582
MEM 19.511719 1623168467.6583
MEM 19.511719 1623168467.7583
MEM 19.511719 1623168467.8584
MEM 19.511719 1623168467.9584
MEM 19.511719 1623168468.0585
MEM 19.511719 1623168468.1586
MEM 19.511719 1623168468.2586
MEM 19.511719 1623168468.3587
MEM 19.511719 1623168468.4588
MEM 19.511719 1623168468.5588
MEM 19.511719 1623168468.6589
MEM 19.511719 1623168468.7590
MEM 19.511719 1623168468.8590
MEM 19.511719 1623168468.9591
MEM 19.511719 1623168469.0592
MEM 19.511719 1623168469.1592
MEM 19.511719 1623168469.2597
MEM 19.511719 1623168469.3597
MEM 19.511719 1623168469.4598
MEM 19.511719 1623168469.5599
MEM 19.511719 1623168469.6599
MEM 19.511719 1623168469.7600
MEM 19.511719 1623168469.8601
MEM 19.511719 1623168469.9601
MEM 19.511719 1623168470.0602
MEM 19.511719 1623168470.1603
MEM 19.511719 1623168470.2623
MEM 19.511719 1623168470.3629
MEM 19.511719 1623168470.4630
MEM 19.511719 1623168470.5630
MEM 19.511719 1623168470.6631
MEM 19.511719 1623168470.7632
MEM 19.511719 1623168470.8632
MEM 19.511719 1623168470.9633
MEM 19.511719 1623168471.0634
MEM 19.511719 1623168471.1634
MEM 19.511719 1623168471.2635
MEM 19.511719 1623168471.3636
MEM 19.511719 1623168471.4636
MEM 19.511719 1623168471.5637
MEM 19.511719 1623168471.6637
MEM 19.511719 1623168471.7638
MEM 19.511719 1623168471.8639
MEM 19.511719 1623168471.9639
MEM 19.511719 1623168472.0640
MEM 19.511719 1623168472.1641
MEM 19.511719 1623168472.2641
MEM 19.511719 1623168472.3642
MEM 19.511719 1623168472.4643
MEM 19.511719 1623168472.5643
MEM 19.511719 1623168472.6644
MEM 19.511719 1623168472.7645
MEM 19.511719 1623168472.8645
MEM 19.511719 1623168472.9647
MEM 19.511719 1623168473.0650
MEM 19.511719 1623168473.1659
MEM 19.511719 1623168473.2659
MEM 19.511719 1623168473.3661
MEM 19.511719 1623168473.4662
